time,captured
0.11209607124328613,-5.5
0.11409616470336914,-5.75
0.1150960922241211,-5.625
0.11609888076782227,-4.875
0.11809635162353516,-0.5
0.11909604072570801,0.125
0.12109899520874023,3.875
0.12228631973266602,4.5
0.12428641319274902,5.5
0.12528681755065918,4.25
0.12628698348999023,4.25
0.12828588485717773,-0.875
0.1292862892150879,-1.25
0.13079094886779785,-5.125
0.1327958106994629,-5.375
0.13379573822021484,-6.25
0.13579702377319336,-5.125
0.13730144500732422,-4.875
0.1383070945739746,0.25
0.13930797576904297,1.0
0.14081335067749023,4.625
0.1428203582763672,4.5
0.1438300609588623,4.875
0.14582467079162598,4.375
0.14682674407958984,3.5
0.14882850646972656,-1.375
0.149827241897583,-2.625
0.15133237838745117,-4.875
0.1533350944519043,-5.375
0.15433526039123535,-5.25
0.1553361415863037,-5.75
0.15684294700622559,-4.0
0.15884995460510254,0.375
0.1598501205444336,2.25
0.16135883331298828,4.125
0.1633594036102295,5.125
0.16436147689819336,4.875
0.1653590202331543,4.625
0.16787099838256836,2.25
0.16887235641479492,-1.375
0.16987109184265137,-3.125
0.17137575149536133,-5.0
0.1733849048614502,-5.875
0.17438554763793945,-5.75
0.17538666725158691,-5.625
0.17789721488952637,-2.625
0.17889690399169922,0.125
0.18089675903320312,2.75
0.18140053749084473,4.375
0.18341064453125,5.875
0.18441128730773926,4.875
0.185410737991333,4.875
0.18792223930358887,1.625
0.18892407417297363,-0.625
0.19092321395874023,-3.875
0.1921849250793457,-5.0
0.19318389892578125,-5.0
0.19518566131591797,-5.5
0.1961832046508789,-5.0
0.19919109344482422,0.5
0.2006969451904297,3.625
0.20170307159423828,4.75
0.2037029266357422,4.75
0.20470237731933594,4.875
0.2057032585144043,4.25
0.20821475982666016,-0.125
0.20921540260314941,-1.125
0.21072006225585938,-5.125
0.21272563934326172,-5.125
0.21372532844543457,-6.25
0.21572518348693848,-5.5
0.21572518348693848,-4.75
0.21823406219482422,-0.75
0.21923422813415527,0.875
0.22074031829833984,4.375
0.2227463722229004,4.5
0.22374510765075684,4.875
0.22574567794799805,4.375
0.2272496223449707,4.0
0.2282547950744629,-0.875
0.22925496101379395,-1.5
0.2307586669921875,-5.25
0.23276305198669434,-5.25
0.2337634563446045,-5.875
0.2357640266418457,-5.125
0.23726773262023926,-4.375
0.23827290534973145,0.25
0.2392725944519043,1.5
0.24178433418273926,4.625
0.2427840232849121,4.625
0.24378323554992676,4.875
0.24578380584716797,4.625
0.24728870391845703,3.125
0.24829339981079102,-1.25
0.24929404258728027,-3.0
0.2518033981323242,-5.0
0.25280284881591797,-5.75
0.2548034191131592,-5.875
0.25580501556396484,-5.5
0.2573087215423584,-3.375
0.2583136558532715,0.625
0.25931382179260254,2.75
0.2618229389190674,4.25
0.26282477378845215,5.375
0.26482248306274414,4.625
0.2658226490020752,4.5
0.2678227424621582,1.75
0.26882243156433105,-0.875
0.27082228660583496,-3.5
0.271925687789917,-5.125
0.27292394638061523,-5.375
0.27492427825927734,-5.5
0.2759263515472412,-5.875
0.2779228687286377,-2.25
0.27892303466796875,0.25
0.28092384338378906,2.75
0.2823939323425293,4.625
0.28339385986328125,4.875
0.28539371490478516,4.125
0.28539371490478516,4.625
0.2879033088684082,1.0
0.28890299797058105,-1.0
0.29090380668640137,-4.75
0.2921159267425537,-5.25
0.2941157817840576,-6.125
0.29511523246765137,-5.625
0.29611754417419434,-5.25
0.29811525344848633,-1.125
0.2991154193878174,0.5
0.3011167049407959,3.875
0.30227136611938477,4.875
0.3042721748352051,5.5
0.30527186393737793,5.125
0.3062725067138672,4.75
0.3082716464996338,0.375
0.30927276611328125,-1.0
0.3107764720916748,-4.625
0.31278204917907715,-5.0
0.3137810230255127,-5.75
0.3157830238342285,-4.75
0.31829237937927246,0.0
0.3193044662475586,1.0
0.3208119869232178,4.125
0.3228180408477783,4.75
0.323819637298584,5.125
0.3258175849914551,4.5
0.32732152938842773,4.125
0.3283271789550781,-0.875
0.3293271064758301,-1.875
0.3318362236022949,-5.375
0.3328359127044678,-5.125
0.33383631706237793,-5.375
0.33583593368530273,-5.875
0.3368372917175293,-4.25
0.3388359546661377,0.375
0.33983612060546875,2.25
0.3418843746185303,4.5
0.3428843021392822,4.5
0.34488391876220703,5.0
0.345883846282959,4.375
0.34688401222229004,2.375
0.34888386726379395,-1.125
0.3498852252960205,-3.25
0.3513925075531006,-5.125
0.3533942699432373,-5.75
0.35439324378967285,-5.375
0.355393648147583,-5.125
0.35689830780029297,-3.0
0.3594076633453369,0.5
0.3594076633453369,2.5
0.36191630363464355,4.625
0.3629162311553955,5.125
0.3649170398712158,4.5
0.3659181594848633,4.75
0.3679158687591553,1.375
0.36891627311706543,-1.125
0.37091636657714844,-3.625
0.37242817878723145,-5.25
0.3734323978424072,-5.875
0.37442898750305176,-5.375
0.3754303455352783,-5.125
0.37794041633605957,-1.625
0.3789403438568115,0.125
0.38094067573547363,3.5
0.3824503421783447,4.25
0.3834500312805176,4.875
0.3854494094848633,4.75
0.38695430755615234,4.375
0.3879587650299072,0.375
0.3889598846435547,-1.25
0.3909585475921631,-4.875
0.39200901985168457,-5.25
0.3940091133117676,-6.125
0.39500904083251953,-5.5
0.39701223373413086,-5.25
0.3980104923248291,-0.375
0.4000086784362793,0.625
0.40100908279418945,4.25
0.40221261978149414,4.5
0.40421175956726074,5.5
0.40521240234375,4.25
0.4072122573852539,4.25
0.40821170806884766,-0.75
0.4092123508453369,-1.125
0.41071629524230957,-5.375
0.4127213954925537,-5.5
0.41372179985046387,-5.625
0.4157216548919678,-5.375
0.41722607612609863,-5.125
0.41823291778564453,0.125
0.4192314147949219,1.125
0.42174410820007324,4.0
0.4227433204650879,5.625
0.4247429370880127,5.25
0.42574310302734375,4.875
0.4272475242614746,4.25
0.4282522201538086,-0.875
0.42925453186035156,-2.375
0.431765079498291,-4.5
0.43276453018188477,-5.5
0.4347655773162842,-5.125
0.43576502799987793,-5.0
0.43927454948425293,0.875
0.43927454948425293,2.125
0.4417836666107178,4.875
0.4427826404571533,4.75
0.44478416442871094,4.875
0.4457995891571045,5.125
0.44730496406555176,2.0
0.4493098258972168,-1.375
0.45081377029418945,-3.5
0.45181918144226074,-5.5
0.4528186321258545,-5.5
0.4548184871673584,-5.625
0.45581865310668945,-5.375
0.45732545852661133,-2.75
0.45933079719543457,0.625
0.4608347415924072,2.75
0.4618401527404785,4.625
0.4638402462005615,4.625
0.4648416042327881,4.625
0.4668405055999756,4.75
0.46783995628356934,1.375
0.4688396453857422,-1.25
0.4708402156829834,-3.75
0.47206854820251465,-5.5
0.47406816482543945,-5.5
0.4750685691833496,-5.75
0.4760706424713135,-5.125
0.4780752658843994,-1.75
0.47907471656799316,0.5
0.4810752868652344,3.875
0.4822537899017334,4.125
0.4842512607574463,4.875
0.48525428771972656,4.625
0.4862520694732666,4.625
0.4882516860961914,-0.25
0.48925232887268066,-1.25
0.4907560348510742,-5.25
0.49276280403137207,-5.25
0.4937632083892822,-5.75
0.4957613945007324,-5.625
0.4972658157348633,-4.75
0.498272180557251,-0.625
0.4992711544036865,0.75
0.5007779598236084,4.25
0.5027837753295898,4.5
0.5037834644317627,5.5
0.5057840347290039,4.375
0.5072882175445557,4.375
0.5082945823669434,-1.0
0.5092942714691162,-1.875
0.5118043422698975,-5.25
0.5128037929534912,-5.375
0.5138037204742432,-5.5
0.5158038139343262,-5.5
0.5173084735870361,-4.625
0.5183138847351074,0.375
0.5193138122558594,2.0
0.5218231678009033,4.375
0.5228228569030762,4.75
0.5248243808746338,4.75
0.5258224010467529,4.625
0.5273261070251465,3.25
0.5283317565917969,-1.0
0.529332160949707,-3.125
0.531841516494751,-5.375
0.5328412055969238,-5.5
0.5348410606384277,-5.375
0.5358412265777588,-5.75
0.5378408432006836,-3.25
0.5388431549072266,0.625
0.5408411026000977,2.875
0.5421819686889648,4.25
0.5431811809539795,5.625
0.5451817512512207,5.5
0.5461819171905518,5.375
0.5471823215484619,2.125
0.5491812229156494,-0.875
0.5501813888549805,-3.125
0.5522844791412354,-4.625
0.5532834529876709,-5.625
0.5552845001220703,-4.625
0.558283805847168,-2.5
0.5592851638793945,0.625
0.5607900619506836,3.125
0.5617952346801758,4.75
0.5637953281402588,4.625
0.5647969245910645,4.75
0.5657954216003418,4.5
0.5683038234710693,1.0
0.5693039894104004,-1.125
0.5708084106445312,-4.625
0.5728132724761963,-5.0
0.573814868927002,-5.875
0.5748152732849121,-5.625
0.575812578201294,-5.125
0.5783243179321289,-1.25
0.5793237686157227,0.5
0.5813710689544678,4.25
0.5823764801025391,4.125
0.5843758583068848,5.375
0.5853762626647949,4.625
0.5868806838989258,4.25
0.587888240814209,-0.125
0.5898866653442383,-1.5
0.5908865928649902,-4.875
0.593031644821167,-5.25
0.594031810760498,-5.75
0.5960333347320557,-5.625
0.597031831741333,-5.125
0.598031759262085,0.25
0.6000323295593262,1.0
0.601032018661499,4.375
0.603104829788208,4.625
0.60410475730896,5.125
0.6061055660247803,4.5
0.607105016708374,4.0
0.6091048717498779,-1.0
0.610105037689209,-1.75
0.6111049652099609,-4.75
0.6132383346557617,-5.5
0.6142370700836182,-5.5
0.616239070892334,-6.0
0.6172406673431396,-3.875
0.6192388534545898,0.625
0.6192388534545898,2.125
0.6217498779296875,4.25
0.6227512359619141,5.0
0.6247482299804688,5.0
0.6257483959197998,4.75
0.6272521018981934,2.75
0.6292574405670166,-1.5
0.6307616233825684,-3.0
0.6317672729492188,-5.5
0.6337671279907227,-5.625
0.6347668170928955,-5.625
0.6357669830322266,-6.0
0.6372709274291992,-2.625
0.6392760276794434,0.5
0.6407797336578369,2.625
0.64178466796875,4.5
0.643784761428833,5.375
0.644784688949585,5.125
0.6457850933074951,5.125
0.6472887992858887,1.5
0.6492953300476074,-1.0
0.6507997512817383,-3.375
0.6518051624298096,-5.625
0.6538047790527344,-5.375
0.6548047065734863,-5.0
0.6558053493499756,-5.375
0.6583147048950195,-1.5
0.6593136787414551,0.625
0.6608173847198486,3.5
0.6618244647979736,4.75
0.663823127746582,5.5
0.6648221015930176,5.25
0.6658227443695068,5.125
0.6683313846588135,1.125
0.6693310737609863,-0.625
0.6708347797393799,-4.375
0.6728389263153076,-5.0
0.6738395690917969,-5.625
0.675839900970459,-5.0
0.6778392791748047,-0.875
0.6798415184020996,0.875
0.6813428401947021,4.375
0.6823477745056152,4.875
0.6843481063842773,5.75
0.6853475570678711,5.0
0.6868515014648438,4.5
0.6888563632965088,-0.5
0.6898562908172607,-1.0
0.69085693359375,-4.75
0.692908525466919,-5.375
0.6939082145690918,-5.625
0.6959080696105957,-5.25
0.696908712387085,-4.25
0.6989080905914307,0.125
0.6999104022979736,1.125
0.7014150619506836,4.875
0.7034170627593994,4.875
0.7044165134429932,5.125
0.7054164409637451,5.25
0.7069220542907715,4.0
0.7089269161224365,-0.875
0.7099268436431885,-1.75
0.7120556831359863,-4.875
0.7130556106567383,-5.0
0.7140552997589111,-5.0
0.7160558700561523,-4.875
0.7170555591583252,-3.25
0.7190556526184082,0.875
0.7200577259063721,2.875
0.7215626239776611,5.25
0.7235641479492188,5.375
0.7245643138885498,5.25
0.7255649566650391,5.25
0.7280752658843994,3.0
0.7290797233581543,-1.0
0.7300772666931152,-3.0
0.7325828075408936,-5.125
0.7335858345031738,-5.5
0.7345843315124512,-5.375
0.7416017055511475,-5.625
0.7446131706237793,-2.125
0.7456138134002686,0.75
0.747119665145874,3.625
0.7481284141540527,4.75
0.7491281032562256,5.875
0.7501282691955566,5.25
0.7516334056854248,5.5
0.7526402473449707,1.75
0.7536449432373047,-0.625
0.7546448707580566,-3.375
0.7556455135345459,-4.625
0.757150411605835,-5.125
0.758162260055542,-5.125
0.7591593265533447,-5.0
0.7606663703918457,-0.875
0.761674165725708,1.25
0.7626736164093018,4.5
0.7636797428131104,5.125
0.7646794319152832,5.625
0.765679121017456,5.75
0.7671864032745361,5.375
0.7681970596313477,1.0
0.7691972255706787,-0.875
0.7707018852233887,-4.5
0.7727086544036865,-5.25
0.7737135887145996,-6.125
0.775714635848999,-5.5
0.7772207260131836,-5.125
0.7782318592071533,-0.75
0.7792305946350098,0.75
0.7812836170196533,4.25
0.7832965850830078,5.875
0.7842967510223389,6.125
0.7852969169616699,5.375
0.7872986793518066,5.375
0.7882966995239258,0.125
0.789299726486206,-0.75
0.7918124198913574,-5.0
0.792811393737793,-5.125
0.7948095798492432,-5.125
0.7958109378814697,-4.75
0.7983236312866211,0.875
0.7993230819702148,1.875
0.8018362522125244,4.75
0.8028364181518555,5.25
0.8048434257507324,5.5
0.8058433532714844,5.625
0.8078477382659912,3.75
0.8088498115539551,-0.75
0.8108470439910889,-2.625
0.8113536834716797,-5.125
0.8133559226989746,-5.875
0.8143551349639893,-5.625
0.8153553009033203,-5.75
0.8178658485412598,-3.0
0.8188672065734863,0.375
0.8208677768707275,3.25
0.8223772048950195,4.875
0.823375940322876,5.625
0.8243746757507324,5.625
0.8253757953643799,5.625
0.827888011932373,3.0
0.8288862705230713,-0.375
0.8308861255645752,-3.25
0.8320541381835938,-5.5
0.8340535163879395,-5.5
0.8350532054901123,-5.375
0.8360574245452881,-5.5
0.8380579948425293,-2.125
0.8390591144561768,1.25
0.841057300567627,3.625
0.842566728591919,5.125
0.8435728549957275,5.625
0.845571756362915,5.25
0.8470749855041504,5.25
0.8480818271636963,1.375
0.8490822315216064,-0.625
0.8510832786560059,-4.375
0.8521387577056885,-5.25
0.8541388511657715,-5.875
0.8551385402679443,-5.5
0.8571419715881348,-5.625
0.8586461544036865,-0.375
0.8596513271331787,0.125
0.8606510162353516,4.75
0.8626797199249268,5.125
0.8636775016784668,5.625
0.8656759262084961,5.25
0.8671829700469971,5.5
0.8681883811950684,0.375
0.8691883087158203,-0.875
0.8716983795166016,-4.75
0.872697114944458,-5.375
0.874697208404541,-6.375
0.8756968975067139,-5.5
0.8772013187408447,-5.375
0.878206729888916,0.125
0.8792064189910889,1.375
0.8812870979309082,4.875
0.8822946548461914,5.25
0.8844485282897949,5.875
0.8856356143951416,5.5
0.8877112865447998,4.75
0.8887550830841064,-0.75
0.8897547721862793,-1.625
0.8907554149627686,-5.125
0.8931453227996826,-5.5
0.89414381980896,-5.625
0.8961443901062012,-5.75
0.8971445560455322,-4.25
0.8991436958312988,0.75
0.9006476402282715,2.125
0.9016528129577637,4.625
0.9036526679992676,6.25
0.9046523571014404,5.75
0.9056525230407715,6.25
0.9071559906005859,3.5
0.9091601371765137,-0.25
0.9106636047363281,-2.625
0.9116687774658203,-4.75
0.9136686325073242,-5.25
0.9146685600280762,-5.75
0.9156687259674072,-5.5
0.9191799163818359,0.75
0.9206857681274414,3.0
0.9216911792755127,5.0
0.9236905574798584,5.625
0.9246907234191895,5.5
0.9256906509399414,5.75
0.9282023906707764,2.5
0.9291999340057373,-1.0
0.9307036399841309,-3.625
0.9327089786529541,-5.5
0.9337084293365479,-6.0
0.9347083568572998,-5.75
0.93570876121521,-5.875
0.938218355178833,-1.875
0.9392178058624268,0.5
0.9407217502593994,3.75
0.9427261352539062,5.375
0.9437284469604492,5.625
0.9457266330718994,5.25
0.9472315311431885,5.25
0.9482378959655762,0.875
0.9492371082305908,-0.625
0.9507410526275635,-4.875
0.9527475833892822,-5.125
0.9537465572357178,-6.5
0.9557459354400635,-5.875
0.9572498798370361,-5.5
0.9582545757293701,-0.625
0.9592545032501221,0.5
0.9617636203765869,4.75
0.962763786315918,4.75
0.9637632369995117,5.875
0.9652695655822754,5.5
0.9672708511352539,5.125
0.968271017074585,0.125
0.9692714214324951,-1.125
0.9717807769775391,-5.75
0.9727811813354492,-5.75
0.9747812747955322,-6.875
0.9757828712463379,-5.875
0.9772870540618896,-5.5
0.9782919883728027,0.0
0.9792923927307129,1.375
0.98134446144104,4.625
0.9833502769470215,5.0
0.984349250793457,5.25
0.9853494167327881,5.5
0.9878578186035156,3.75
0.9888575077056885,-1.125
0.989858865737915,-2.375
0.9913661479949951,-5.5
0.9933664798736572,-6.25
0.9943664073944092,-6.125
0.9953663349151611,-6.0
0.9978764057159424,-4.75
0.9988763332366943,0.5
1.0008761882781982,2.0
1.001955270767212,5.0
1.0029566287994385,5.0
1.004955768585205,5.75
1.0059564113616943,5.25
1.0079560279846191,2.75
1.008955478668213,-1.125
1.010955572128296,-3.75
1.0119774341583252,-5.375
1.0139775276184082,-6.5
1.0149774551391602,-6.0
1.015977382659912,-6.375
1.017976999282837,-3.5
1.018977165222168,0.25
1.0209779739379883,2.625
1.0224883556365967,5.5
1.0234930515289307,5.875
1.0254919528961182,5.25
1.026996374130249,6.0
1.0280027389526367,2.0
1.0300030708312988,-1.125
1.0310025215148926,-3.75
1.032170295715332,-5.75
1.034167766571045,-6.125
1.0351684093475342,-6.25
1.0381689071655273,-1.75
1.0391676425933838,0.125
1.0416772365570068,3.625
1.042680025100708,4.875
1.0436787605285645,5.625
1.0456790924072266,5.125
1.0471830368041992,5.0
1.0481891632080078,-0.125
1.0491881370544434,-1.5
1.05169677734375,-5.875
1.0526976585388184,-6.25
1.054697036743164,-6.875
1.055696725845337,-6.25
1.0572028160095215,-5.875
1.0582072734832764,-0.5
1.0592079162597656,0.25
1.0617170333862305,4.25
1.0627171993255615,5.25
1.0647168159484863,6.0
1.0657172203063965,5.125
1.067220687866211,4.5
1.0682284832000732,-1.0
1.0692269802093506,-1.875
1.0717368125915527,-5.5
1.0727381706237793,-5.875
1.0747365951538086,-7.125
1.075737476348877,-6.25
1.0772414207458496,-5.375
1.0792458057403564,0.125
1.08074951171875,1.375
1.0818705558776855,4.625
1.0832958221435547,5.125
1.084801435470581,5.25
1.0858063697814941,5.25
1.087310552597046,3.625
1.08931565284729,-1.5
1.090820074081421,-3.375
1.091825008392334,-5.75
1.093825340270996,-6.5
1.094825267791748,-6.25
1.095824956893921,-6.5
1.0973286628723145,-3.875
1.0993335247039795,-0.125
1.1008391380310059,2.75
1.101844310760498,4.625
1.103844165802002,5.125
1.1048438549041748,5.0
1.1068449020385742,5.5
1.107844352722168,2.0
1.1098442077636719,-1.25
1.1108448505401611,-4.0
1.1119892597198486,-5.75
1.1139891147613525,-7.125
1.1149890422821045,-6.5
1.1169917583465576,-6.25
1.1179893016815186,-3.125
1.1199891567230225,-0.125
1.1209890842437744,3.125
1.1221635341644287,4.375
1.1241636276245117,4.875
1.1251640319824219,4.75
1.1271631717681885,4.75
1.1281633377075195,0.375
1.12916898727417,-2.25
1.1316897869110107,-5.0
1.132688045501709,-6.625
1.1336896419525146,-7.125
1.1356894969940186,-7.0
1.1371996402740479,-6.75
1.1382055282592773,-1.75
1.1392061710357666,-0.5
1.1417157649993896,4.125
1.1427156925201416,4.75
1.1437156200408936,5.25
1.1457152366638184,4.375
1.147219181060791,4.0
1.148223638534546,-0.75
1.1492242813110352,-2.375
1.151733160018921,-5.625
1.152733564376831,-6.75
1.1547329425811768,-6.875
1.1557328701019287,-6.625
1.1582417488098145,2.125
1.1592421531677246,2.5
1.1617519855499268,5.875
1.1627516746520996,4.625
1.1647515296936035,4.625
1.1657512187957764,3.875
1.16725492477417,3.0
1.169259786605835,-2.5
1.1707634925842285,-3.75
1.1717689037322998,-5.75
1.1727685928344727,-5.125
1.1747684478759766,-5.25
1.1757683753967285,-4.375
1.1772735118865967,-2.5
1.179279088973999,1.875
1.1807830333709717,2.75
1.1823301315307617,4.625
1.1833293437957764,4.25
1.1853299140930176,3.5
1.1863300800323486,3.375
1.1873295307159424,1.25
1.1893296241760254,-3.25
1.1908345222473145,-5.125
1.1918396949768066,-5.5
1.1938402652740479,-5.875
1.1948471069335938,-5.0
1.196845293045044,-5.0
1.1978449821472168,-1.5
1.1998448371887207,1.625
1.2008447647094727,3.5
1.2021653652191162,4.375
1.203165054321289,4.25
1.204669713973999,3.5
1.2056751251220703,3.0
1.208183765411377,-0.25
1.209183692932129,-3.0
1.2106876373291016,-4.625
1.2126939296722412,-5.5
1.2136926651000977,-5.875
1.2156949043273926,-4.75
1.2171990871429443,-4.625
1.2182044982910156,0.0
1.2192044258117676,1.5
1.2207081317901611,6.5
1.2227134704589844,3.875
1.223712682723999,3.5
1.2257153987884521,3.0
1.227219581604004,2.875
1.228224515914917,-2.0
1.2292242050170898,-3.0
1.2317354679107666,-5.875
1.2327351570129395,-5.5
1.233734369277954,-5.5
1.235734462738037,-4.75
1.2372386455535889,-3.875
1.2382426261901855,0.625
1.239243507385254,1.75
1.2417526245117188,4.625
1.242753028869629,4.375
1.2447528839111328,4.375
1.2457528114318848,2.75
1.2472565174102783,2.25
1.2482619285583496,-2.375
1.2492616176605225,-2.625
1.251770257949829,-5.75
1.2527713775634766,-5.75
1.2547698020935059,-5.625
1.255772352218628,-4.0
1.257277488708496,-3.25
1.2592823505401611,1.375
1.2607860565185547,1.75
1.2617912292480469,4.875
1.2627909183502197,4.375
1.2647910118103027,3.875
1.265791416168213,2.875
1.2672972679138184,2.25
1.2693042755126953,-3.125
1.2708077430725098,-3.75
1.2718150615692139,-5.375
1.273813009262085,-5.5
1.274812936782837,-4.375
1.2773160934448242,-2.0
1.2793209552764893,1.875
1.280824899673462,3.125
1.2823829650878906,4.625
1.2833824157714844,3.875
1.2853846549987793,3.25
1.286890983581543,2.875
1.287898063659668,0.375
1.2888963222503662,-3.25
1.2908961772918701,-4.5
1.291994571685791,-5.875
1.2939949035644531,-5.875
1.2949943542480469,-4.625
1.2969956398010254,-4.5
1.297994613647461,-1.0
1.299994707107544,1.375
1.300994873046875,3.625
1.302069902420044,4.25
1.3040707111358643,4.0
1.305072546005249,2.875
1.3070704936981201,2.375
1.308072566986084,-1.25
1.3100707530975342,-3.0
1.311070442199707,-5.125
1.3120923042297363,-6.0
1.3140926361083984,-5.0
1.3150925636291504,-4.625
1.3170926570892334,-3.75
1.3180923461914062,0.5
1.3200926780700684,1.5
1.3210923671722412,4.125
1.3231511116027832,3.625
1.324150562286377,3.875
1.325150728225708,2.625
1.327150583267212,2.0
1.3281505107879639,-2.5
1.329150676727295,-2.75
1.331660270690918,-6.25
1.33266282081604,-5.25
1.3346619606018066,-5.375
1.3356623649597168,-4.5
1.3371672630310059,-3.375
1.3391730785369873,1.125
1.3391730785369873,1.375
1.341681957244873,4.125
1.3426833152770996,3.625
1.344681739807129,4.0
1.3456835746765137,2.25
1.347188949584961,2.0
1.349194049835205,-3.0
1.3506982326507568,-3.375
1.3517036437988281,-5.25
1.3527030944824219,-5.875
1.354703426361084,-5.25
1.3557038307189941,-4.625
1.3572077751159668,-3.375
1.3587117195129395,1.75
1.3607168197631836,2.375
1.361738681793213,4.375
1.363741159439087,3.875
1.3647387027740479,2.875
1.365739345550537,2.5
1.3672442436218262,0.25
1.3692498207092285,-3.5
1.370753526687622,-4.875
1.3717584609985352,-5.875
1.3737590312957764,-5.75
1.374758005142212,-4.75
1.3757586479187012,-4.875
1.3782670497894287,-2.0
1.3792674541473389,1.625
1.3807713985443115,3.25
1.382350206375122,4.625
1.3833515644073486,4.25
1.3853483200073242,3.125
1.3868529796600342,2.75
1.3878593444824219,-1.0
1.3898580074310303,-2.875
1.3908615112304688,-5.25
1.391953468322754,-6.25
1.3939566612243652,-5.875
1.3949580192565918,-4.25
1.3985249996185303,-1.125
1.3995320796966553,1.5
1.4010095596313477,3.0
1.4030256271362305,3.25
1.4040324687957764,3.375
1.4053828716278076,2.25
1.4068889617919922,2.0
1.4078967571258545,-1.875
1.409895658493042,-3.5
1.410893201828003,-6.125
1.413118839263916,-6.25
1.4141178131103516,-6.125
1.4161169528961182,-4.75
1.417119026184082,-4.75
1.4181184768676758,0.0
1.4191186428070068,0.875
1.4216294288635254,3.625
1.422630786895752,3.5
1.4246282577514648,3.25
1.425631046295166,2.125
1.4271364212036133,1.375
1.429142951965332,-3.125
1.429142951965332,-3.625
1.431657075881958,-6.75
1.4326553344726562,-5.625
1.4346568584442139,-6.0
1.4356601238250732,-4.25
1.4371652603149414,-3.625
1.4391748905181885,1.0
1.4406800270080566,1.75
1.4419867992401123,4.5
1.4426846504211426,4.0
1.4441885948181152,4.0
1.4461941719055176,2.5
1.4471943378448486,1.75
1.4491934776306152,-3.0
1.4506971836090088,-3.5
1.4517016410827637,-5.75
1.453702449798584,-5.5
1.454702377319336,-5.375
1.4557032585144043,-5.0
1.4582123756408691,-3.5
1.459212064743042,1.125
1.4607155323028564,2.375
1.4617233276367188,4.25
1.4637260437011719,3.75
1.4647254943847656,2.75
1.4657256603240967,2.125
1.4682354927062988,-4.125
1.4692363739013672,-10.5
1.470740795135498,-12.25
1.4717471599578857,-14.0
1.473747730255127,-14.25
1.4747459888458252,-13.625
1.475745677947998,-12.875
1.478259801864624,-9.875
1.4792585372924805,-6.125
1.4813084602355957,-3.375
1.482316255569458,-1.25
1.4843132495880127,-0.625
1.485316276550293,-0.875
1.4863133430480957,-0.75
1.4883153438568115,-3.875
1.4893128871917725,-7.125
1.4908218383789062,-9.5
1.492828369140625,-10.625
1.4938292503356934,-10.875
1.4958269596099854,-10.125
1.4973320960998535,-10.75
1.4983386993408203,-6.125
1.4993374347686768,-3.5
1.5008418560028076,-1.0
1.5028493404388428,1.625
1.503847360610962,1.125
1.5058479309082031,0.75
1.506850242614746,0.375
1.5088467597961426,-4.0
1.5098493099212646,-5.625
1.5113534927368164,-9.25
1.513359546661377,-9.75
1.5143611431121826,-9.875
1.5153605937957764,-9.875
1.5188713073730469,-5.0
1.519873857498169,-3.375
1.5213797092437744,0.0
1.5233871936798096,0.625
1.5243885517120361,0.875
1.525385856628418,-0.25
1.526890516281128,0.125
1.528895616531372,-5.25
1.5298950672149658,-6.25
1.5308949947357178,-10.125
1.5332677364349365,-10.375
1.5342669486999512,-11.0
1.5362682342529297,-10.125
1.5372695922851562,-9.125
