time,captured
0.435260534286499,-9.25
0.436260461807251,-6.875
0.4382600784301758,-2.5
0.43976426124572754,-1.125
0.441267728805542,0.625
0.4422760009765625,0.0
0.4442744255065918,-0.625
0.44527292251586914,-6.375
0.44727277755737305,-8.375
0.4482724666595459,-12.875
0.44977831840515137,-14.0
0.45131659507751465,-15.875
0.45232200622558594,-15.625
0.45432138442993164,-14.25
0.4553213119506836,-8.0
0.4573216438293457,-6.875
0.45832347869873047,-2.25
0.46032142639160156,-1.625
0.4613215923309326,0.25
0.46239590644836426,-0.25
0.46439528465270996,-1.375
0.4653959274291992,-7.5
0.4674544334411621,-9.25
0.46845436096191406,-13.625
0.469454288482666,-14.875
0.47196364402770996,-15.875
0.4729633331298828,-15.25
0.4739663600921631,-13.75
0.4759633541107178,-8.25
0.47776055335998535,-5.75
0.47876691818237305,-2.0
0.4797654151916504,-1.0
0.4817655086517334,-0.25
0.48276448249816895,-0.25
0.48476529121398926,-3.625
0.4857652187347412,-8.125
0.4876594543457031,-11.125
0.48866915702819824,-14.125
0.4906649589538574,-15.5
0.49166440963745117,-16.5
0.4936647415161133,-16.25
0.49466633796691895,-12.375
0.4956650733947754,-8.75
0.49742817878723145,-6.0
0.49952054023742676,-2.625
0.5005252361297607,-1.375
0.5015280246734619,-1.0
0.5035250186920166,-1.25
0.5045249462127686,-5.5
0.5061941146850586,-9.0
0.5082037448883057,-12.875
0.5097076892852783,-15.5
0.5107121467590332,-16.5
0.5117125511169434,-17.0
0.5137124061584473,-16.875
0.5147156715393066,-11.875
0.5157122611999512,-8.375
0.5174798965454102,-4.5
0.5194854736328125,-3.0
0.520989179611206,-1.625
0.5219943523406982,-1.25
0.5239942073822021,-1.625
0.5249948501586914,-7.125
0.5265476703643799,-9.875
0.5280921459197998,-13.875
0.5296146869659424,-15.875
0.530620813369751,-17.5
0.5326194763183594,-16.5
0.5336196422576904,-15.875
0.5356194972991943,-10.125
0.5356194972991943,-8.25
0.5383577346801758,-4.0
0.5394213199615479,-2.375
0.5414273738861084,-0.375
0.5424275398254395,-2.0
0.5444271564483643,-1.625
0.5454270839691162,-8.375
0.5470235347747803,-10.25
0.5495688915252686,-16.5
0.5515689849853516,-17.875
0.5525689125061035,-17.25
0.5545692443847656,-16.75
0.5555691719055176,-10.25
0.5573320388793945,-8.75
0.5588915348052979,-4.0
0.5598986148834229,-2.625
0.561896562576294,-2.25
0.5628969669342041,-2.625
0.5648972988128662,-4.375
0.5658977031707764,-10.375
0.5675914287567139,-13.125
0.568596363067627,-17.5
0.5697441101074219,-18.5
0.571749210357666,-20.375
0.572749137878418,-19.125
0.5747487545013428,-18.0
0.5757486820220947,-12.25
0.5774869918823242,-10.0
0.5790383815765381,-6.625
0.5800457000732422,-5.0
0.5820431709289551,-4.75
0.5830435752868652,-4.625
0.5850441455841064,-7.75
0.5866386890411377,-13.125
0.5876457691192627,-16.25
0.5891513824462891,-19.625
0.5901563167572021,-21.0
0.5921568870544434,-21.0
0.593156099319458,-21.375
0.5951566696166992,-16.875
0.5951566696166992,-13.5
0.597959041595459,-9.75
0.5994629859924316,-6.625
0.6004703044891357,-5.375
0.6024680137634277,-5.0
0.6034679412841797,-5.0
0.6054677963256836,-9.875
0.6064703464508057,-12.875
0.6074681282043457,-17.875
0.6097826957702637,-19.625
0.6112926006317139,-21.375
0.6122922897338867,-21.5
0.6132926940917969,-21.125
0.6152923107147217,-16.375
0.6170737743377686,-13.375
0.6176109313964844,-8.5
0.6196153163909912,-7.0
0.6214189529418945,-5.375
0.6224238872528076,-5.25
0.6234238147735596,-5.5
0.6254239082336426,-11.875
0.6271741390228271,-13.875
0.6281793117523193,-19.5
0.6300747394561768,-20.5
0.6315245628356934,-22.125
0.6325223445892334,-21.375
0.6345224380493164,-21.5
0.635521650314331,-14.875
0.6371183395385742,-12.875
0.6381232738494873,-8.25
0.6401307582855225,-6.25
0.6411354541778564,-4.875
0.6431357860565186,-5.375
0.6441361904144287,-5.75
0.6451349258422852,-12.125
0.6468851566314697,-15.25
0.6478903293609619,-19.125
0.650399923324585,-20.5
0.6514062881469727,-22.625
0.6534051895141602,-22.125
0.6544046401977539,-20.75
0.6559956073760986,-14.625
0.6569993495941162,-12.5
0.6580045223236084,-7.875
0.6595098972320557,-6.625
0.6620206832885742,-5.5
0.6630220413208008,-5.875
0.6650216579437256,-8.0
0.6650216579437256,-13.375
0.6678023338317871,-16.75
0.6708023548126221,-14.75
0.6723120212554932,-17.25
0.6733114719390869,-17.875
0.6743109226226807,-15.5
0.6759333610534668,-10.25
0.6779425144195557,-7.5
0.6794462203979492,-4.25
0.680452823638916,-2.375
0.6814522743225098,-1.875
0.6834971904754639,-1.5
0.6844961643218994,-5.875
0.6854968070983887,-10.375
0.6872589588165283,-13.875
0.6882634162902832,-16.75
0.6897678375244141,-18.375
0.6922774314880371,-18.625
0.6932768821716309,-18.875
0.6952774524688721,-13.25
0.6969637870788574,-9.625
0.697969913482666,-5.625
0.6994743347167969,-2.625
0.70047926902771,1.125
0.7026548385620117,3.75
0.7036564350128174,2.125
0.7056558132171631,-4.625
0.7056558132171631,-8.125
0.7084290981292725,-13.25
0.70986008644104,-15.375
0.7113685607910156,-17.125
0.7128772735595703,-16.875
0.714324951171875,-17.0
0.7153301239013672,-10.75
0.7171630859375,-7.875
0.7184362411499023,-2.75
0.719437837600708,5.0
0.7214367389678955,7.75
0.7229466438293457,7.125
0.7239477634429932,6.625
0.7259469032287598,1.0
0.7273390293121338,-0.5
0.7283456325531006,-5.125
0.7303447723388672,-6.0
0.7313458919525146,-7.875
0.7323436737060547,-6.75
0.7344744205474854,-6.25
0.736025333404541,-0.25
0.7375295162200928,1.0
0.7385354042053223,5.125
0.7395343780517578,5.625
0.7415347099304199,6.625
0.7425341606140137,6.5
0.7446010112762451,5.125
0.7456028461456299,-1.625
0.7476005554199219,-3.25
0.7486555576324463,-6.75
0.750654935836792,-8.0
0.751654863357544,-8.25
0.752657413482666,-7.75
0.7547399997711182,-6.25
0.7563118934631348,-0.375
0.7578160762786865,2.0
0.7588226795196533,4.625
0.7608213424682617,5.375
0.7618222236633301,6.375
0.7628228664398193,5.625
0.7650549411773682,2.375
0.7660548686981201,-1.875
0.768054723739624,-4.75
0.768054723739624,-7.25
0.7706363201141357,-8.75
0.771636962890625,-9.125
0.7731423377990723,-9.375
0.7751479148864746,-5.125
0.7767829895019531,-0.875
0.7767829895019531,1.5
0.7782869338989258,4.5
0.7808339595794678,4.75
0.7818329334259033,5.375
0.7833366394042969,4.875
0.7853410243988037,0.5
0.7863411903381348,-2.875
0.7873425483703613,-6.625
0.7908549308776855,-10.25
0.7918534278869629,-9.875
0.7938530445098877,-10.125
0.7950093746185303,-5.25
0.7970089912414551,-2.625
0.7980120182037354,0.875
0.7990114688873291,2.875
0.8010673522949219,3.125
0.8020682334899902,4.0
0.8040676116943359,3.125
0.8058052062988281,-2.25
0.8068094253540039,-4.5
0.8078100681304932,-8.25
0.8098976612091064,-10.125
0.8109025955200195,-11.0
0.8129029273986816,-10.125
0.8139026165008545,-10.0
0.81508469581604,-4.25
0.817084789276123,-2.25
0.8180842399597168,2.0
0.8201417922973633,2.25
0.8216462135314941,4.0
0.8226518630981445,3.5
0.8241558074951172,2.25
0.8261613845825195,-3.625
0.8271610736846924,-5.0
0.8281600475311279,-9.25
0.8296647071838379,-10.375
0.8316705226898193,-11.125
0.8326699733734131,-10.375
0.8346710205078125,-10.25
0.8358275890350342,-4.125
0.8368263244628906,-2.125
0.837827205657959,2.375
0.8398375511169434,2.75
0.8418431282043457,3.875
0.8428430557250977,2.75
0.844843864440918,0.875
0.8459017276763916,-4.875
0.8479011058807373,-6.0
0.8479011058807373,-10.75
0.8499107360839844,-11.25
0.8519167900085449,-12.0
0.8529167175292969,-11.25
0.8549160957336426,-9.375
0.8560137748718262,-3.625
0.8580138683319092,-1.5
0.8595190048217773,1.875
0.860023021697998,2.375
0.8620281219482422,3.5
0.8630290031433105,2.375
0.8650290966033936,-0.5
0.8662233352661133,-5.75
0.868222713470459,-8.625
0.868222713470459,-11.125
0.8702309131622314,-12.375
0.8722372055053711,-13.0
0.8732364177703857,-12.625
0.8752362728118896,-8.375
0.8763699531555176,-4.75
0.8783690929412842,-1.375
0.8793702125549316,1.0
0.8803694248199463,1.75
0.8825466632843018,2.375
0.8835480213165283,1.875
0.8855447769165039,-3.625
0.887054443359375,-6.875
0.888054609298706,-11.0
0.8895604610443115,-12.75
0.8905656337738037,-14.625
0.892570972442627,-15.0
0.893571138381958,-14.875
0.895571231842041,-11.25
0.8969449996948242,-301.75
0.8979427814483643,-130.875
0.8994479179382324,-38.75
0.9009521007537842,-12.875
0.9029567241668701,-9.375
0.9039585590362549,-2.0
0.9059572219848633,-7.375
0.9073195457458496,-10.0
0.909825325012207,-15.625
0.9108278751373291,-17.75
0.9128355979919434,-16.625
0.9138336181640625,-15.0
0.9158334732055664,-8.25
0.9170255661010742,-5.75
0.9180254936218262,-0.25
0.919529914855957,1.875
0.9218235015869141,4.375
0.9228429794311523,3.875
0.9248435497283936,3.75
0.9248435497283936,-3.125
0.9273536205291748,-5.375
0.9283533096313477,-10.625
0.9298582077026367,-11.5
0.9313621520996094,-13.125
0.9333686828613281,-12.25
0.9343676567077637,-10.625
0.9363675117492676,-3.0
0.9373676776885986,-1.375
0.9383664131164551,4.625
0.9403672218322754,6.125
0.9418768882751465,8.0
0.9428799152374268,7.625
0.9448778629302979,6.0
0.9463818073272705,-1.0
0.9473886489868164,-3.125
0.9493861198425293,-7.5
0.950387716293335,-8.5
0.9518921375274658,-9.125
0.9538974761962891,-9.0
0.954897403717041,-5.25
0.9558975696563721,0.75
0.9579484462738037,4.125
0.9594550132751465,7.375
0.9604604244232178,9.0
0.9624617099761963,9.625
0.9634613990783691,9.125
0.9654607772827148,4.875
0.9668171405792236,-0.25
0.968329906463623,-3.5
0.9693303108215332,-6.75
0.9703302383422852,-9.25
0.9723296165466309,-8.75
0.9733328819274902,-8.875
0.9753298759460449,-3.625
0.9769837856292725,0.375
0.9785470962524414,4.5
0.9795486927032471,7.5
0.9805474281311035,8.75
0.9825475215911865,9.625
0.9835469722747803,9.125
0.9855475425720215,4.0
0.9855475425720215,0.125
0.9878404140472412,-5.0
0.9893982410430908,-7.0
0.9914052486419678,-9.625
0.9924032688140869,-8.625
0.9944028854370117,-9.125
0.995990514755249,-2.25
0.9969942569732666,1.0
0.9985735416412354,6.625
0.9995779991149902,7.625
1.0015780925750732,9.75
1.0025782585144043,10.25
1.004580020904541,9.25
1.0055794715881348,2.5
1.0072948932647705,-0.125
1.0083017349243164,-5.0
1.0098628997802734,-7.75
1.0118677616119385,-8.625
1.0128672122955322,-8.875
1.0148673057556152,-7.0
1.0158672332763672,-0.25
1.0174520015716553,2.0
1.0189900398254395,7.875
1.0199964046478271,9.375
1.0219957828521729,11.0
1.023503065109253,10.5
1.024503231048584,9.25
1.0255029201507568,2.0
1.027230978012085,-0.375
1.0305311679840088,-7.25
1.0315313339233398,-8.75
1.033531665802002,-8.125
1.0345313549041748,-5.75
1.0362589359283447,0.75
1.0375313758850098,3.875
1.0386254787445068,8.625
1.0396249294281006,9.875
1.0419933795928955,11.25
1.0429930686950684,10.625
1.0449926853179932,7.75
1.0459926128387451,0.875
1.0477502346038818,-1.5
1.0487565994262695,-6.375
1.050262689590454,-7.375
1.0522651672363281,-8.75
1.0532639026641846,-7.375
1.0552637577056885,-3.625
1.056847333908081,1.625
1.0578522682189941,5.125
1.0598156452178955,8.625
1.0610628128051758,10.75
1.0620625019073486,11.25
1.0640645027160645,10.875
1.0650625228881836,6.625
1.06679105758667,0.375
1.067795991897583,-3.0
1.0687963962554932,-6.625
1.071305751800537,-8.625
1.07230544090271,-8.375
1.0743052959442139,-8.875
1.075305461883545,-2.375
1.0766139030456543,1.375
1.078622579574585,5.75
1.0796222686767578,9.0
1.0806217193603516,9.75
1.0828709602355957,10.25
1.0838708877563477,10.25
1.0858707427978516,3.25
1.0858707427978516,0.25
1.088136911392212,-5.125
1.0896532535552979,-7.75
1.0916643142700195,-9.375
1.0926637649536133,-10.0
1.0946640968322754,-10.875
1.0956640243530273,-4.0
1.0964443683624268,-2.0
1.0981760025024414,4.375
1.099682331085205,5.5
1.1011857986450195,8.125
1.1031906604766846,7.125
1.1041903495788574,6.75
1.1055057048797607,-1.75
1.1075160503387451,-3.5
1.1085150241851807,-11.25
1.1105155944824219,-12.625
1.1115150451660156,-14.75
1.1127188205718994,-14.0
1.1147193908691406,-14.0
1.1157188415527344,-6.375
1.1174304485321045,-4.375
1.1184370517730713,1.875
1.1204352378845215,3.625
1.1219396591186523,4.625
1.1229445934295654,4.625
1.1249442100524902,2.625
1.1265015602111816,-4.875
1.127507209777832,-7.75
1.128511667251587,-12.875
1.1305158138275146,-14.75
1.1320197582244873,-16.5
1.1330244541168213,-15.375
1.1350243091583252,-12.625
1.1360247135162354,-6.25
1.137528419494629,-2.75
1.139533519744873,1.5
1.140533208847046,3.0
1.142533540725708,4.5
1.1436278820037842,3.75
1.1446278095245361,1.0
1.1462185382843018,-5.25
1.1477234363555908,-9.5
1.1507282257080078,-15.875
1.1517274379730225,-16.625
1.1541650295257568,-16.0
1.1551649570465088,-12.5
1.1561646461486816,-6.625
1.1576683521270752,-2.75
1.1596734523773193,1.5
1.1606733798980713,3.0
1.1626737117767334,3.875
1.163745641708374,3.625
1.165745735168457,-1.25
1.1664528846740723,-6.25
1.167956829071045,-11.25
1.1694939136505127,-14.125
1.171499252319336,-16.25
1.1730034351348877,-17.125
1.1740107536315918,-16.875
1.1750097274780273,-9.625
1.1770083904266357,-6.25
1.1785123348236084,-1.375
1.1795175075531006,1.25
1.1815178394317627,3.125
1.1825175285339355,4.5
1.1835176944732666,2.875
1.1857266426086426,-3.0
1.1873157024383545,-6.375
1.1888206005096436,-13.0
1.1898272037506104,-14.75
1.1918258666992188,-17.0
1.1928260326385498,-16.625
1.1938259601593018,-16.75
1.1960937976837158,-9.125
1.1970932483673096,-6.25
1.1990935802459717,0.625
1.2005348205566406,1.875
1.2015347480773926,4.125
1.2025361061096191,3.625
1.2040398120880127,3.125
1.2060456275939941,-5.125
1.2070448398590088,-7.375
1.2091846466064453,-14.25
1.210191249847412,-15.75
1.2121901512145996,-17.875
1.2131896018981934,-16.875
1.2141895294189453,-15.875
1.216428279876709,-7.25
1.2174274921417236,-5.375
1.2194287776947021,0.75
1.2209393978118896,1.875
1.2219390869140625,4.625
1.2230110168457031,4.0
1.2245147228240967,1.75
1.226520299911499,-6.625
1.2275195121765137,-9.125
1.228522539138794,-14.625
1.2310311794281006,-16.25
1.2320315837860107,-18.375
1.2330312728881836,-17.625
1.2350313663482666,-14.375
1.2365405559539795,-7.75
1.2375409603118896,-3.625
1.2385411262512207,1.0
1.2410516738891602,2.375
1.242051362991333,4.25
1.244051218032837,3.625
1.2455580234527588,-0.375
1.2465593814849854,-7.125
1.248560905456543,-10.875
1.248560905456543,-15.75
1.2510714530944824,-17.0
1.2520709037780762,-18.875
1.2540700435638428,-17.5
1.2555735111236572,-13.0
1.2565817832946777,-6.5
1.2585785388946533,-3.0
1.2595798969268799,1.5
1.2605783939361572,2.75
1.262657642364502,4.625
1.263655662536621,3.875
1.265655517578125,-2.375
1.2671639919281006,-7.0
1.2696692943572998,-16.25
1.2716803550720215,-17.75
1.272681474685669,-18.25
1.2736809253692627,-18.375
1.2756810188293457,-10.875
1.277188777923584,-7.5
1.278188705444336,-1.25
1.2796924114227295,1.875
1.281195878982544,3.75
1.283200740814209,3.25
1.2842025756835938,3.0
1.286200761795044,-4.75
1.287200927734375,-7.75
1.2882015705108643,-14.625
1.2897071838378906,-17.375
1.2912113666534424,-19.375
1.2932181358337402,-19.0
1.2942333221435547,-19.25
1.2962164878845215,-11.0
1.297217607498169,-8.5
1.2982165813446045,-1.0
1.3007261753082275,0.875
1.3017253875732422,3.875
1.302814245223999,2.375
1.3038132190704346,1.5
1.306325912475586,-6.875
1.3073241710662842,-8.875
1.309324026107788,-15.375
1.3103234767913818,-17.25
1.3118300437927246,-19.5
1.3138365745544434,-18.0
1.3148353099822998,-16.875
1.31583571434021,-8.25
1.3178350925445557,-6.25
1.3193423748016357,0.25
1.3203468322753906,1.375
1.321850299835205,4.125
1.3238556385040283,2.25
1.3248558044433594,0.375
1.3268556594848633,-7.25
1.3278570175170898,-11.5
1.3293609619140625,-16.0
1.3303661346435547,-18.375
1.3323655128479004,-19.0
1.3334195613861084,-18.625
1.3354203701019287,-14.625
1.336421012878418,-8.125
1.3384203910827637,-4.625
1.339421272277832,0.75
1.3404200077056885,2.5
1.3424201011657715,3.875
1.3435683250427246,3.5
1.3455708026885986,-1.625
1.346571683883667,-7.75
1.3485682010650635,-12.375
1.3495686054229736,-17.0
1.3515679836273193,-18.375
1.352569580078125,-19.25
1.3537256717681885,-19.375
1.3557260036468506,-12.875
1.3567261695861816,-7.875
1.3587265014648438,-2.75
1.3597264289855957,1.375
1.361726999282837,2.875
1.362727165222168,3.375
1.3637919425964355,3.5
1.3657910823822021,-3.5
1.3667988777160645,-7.625
1.3677964210510254,-14.0
1.3703069686889648,-17.25
1.371305227279663,-18.75
1.3733055591583252,-18.625
1.3747141361236572,-17.625
1.375716209411621,-10.75
1.376716136932373,-7.375
1.3787152767181396,-0.25
1.3797142505645752,1.5
1.3817145824432373,3.75
1.3832206726074219,3.875
1.3842270374298096,2.625
1.3862264156341553,-4.625
1.38722562789917,-7.875
1.3907344341278076,-17.375
1.3917336463928223,-19.75
1.392735481262207,-18.875
1.395061731338501,-18.0
1.396061658859253,-9.5
1.397061824798584,-7.125
1.3980622291564941,0.25
1.4005711078643799,2.0
1.401571273803711,4.625
1.402571439743042,3.125
1.405081033706665,2.5
1.406081199645996,-6.5
1.408083438873291,-8.875
1.409588098526001,-15.5
1.4105937480926514,-17.75
1.4115934371948242,-19.375
1.4125933647155762,-18.375
1.415104866027832,-16.25
1.416102409362793,-7.625
1.418102741241455,-5.375
1.4196066856384277,1.375
1.4206109046936035,2.625
1.4221153259277344,4.75
1.4241204261779785,3.875
1.4241204261779785,0.75
1.4265999794006348,-7.25
1.4276013374328613,-10.375
1.4296016693115234,-16.375
1.430600643157959,-18.125
1.4325997829437256,-19.625
1.4335994720458984,-18.5
1.4357547760009766,-14.25
1.4367547035217285,-6.875
1.4377546310424805,-3.375
1.4397549629211426,2.375
1.4407541751861572,3.25
1.4427542686462402,5.625
1.4437541961669922,4.375
1.4447543621063232,-1.125
1.4471735954284668,-6.75
1.4481735229492188,-10.375
1.4496800899505615,-14.875
1.4516849517822266,-16.875
1.4526846408843994,-17.5
1.4536845684051514,-17.375
1.455765962600708,-9.875
1.4567651748657227,-5.75
1.4587717056274414,0.375
1.4597656726837158,4.625
1.4618489742279053,5.625
1.4628474712371826,6.25
1.4638478755950928,6.125
1.4659390449523926,-1.25
1.4676101207733154,-5.125
1.4686155319213867,-12.0
1.4701192378997803,-14.875
1.4711265563964844,-16.375
1.4731245040893555,-17.0
1.4741241931915283,-14.5
1.4751243591308594,-6.0
1.4778797626495361,-2.0
1.4778797626495361,4.375
1.4803874492645264,7.375
1.4813926219940186,9.875
1.4833927154541016,9.375
1.4843921661376953,8.625
1.4860482215881348,-0.375
1.4870550632476807,-3.25
1.4880597591400146,-10.375
1.4895634651184082,-12.125
1.492072343826294,-15.125
1.493072509765625,-12.625
1.495072364807129,-9.125
1.495072364807129,-1.25
1.4977977275848389,1.125
1.4993066787719727,7.875
1.5003066062927246,9.75
1.5018155574798584,12.0
1.5038177967071533,10.875
1.5048160552978516,8.875
